id,state,county,perc_debt_student,med_debt_student,perc_debt_collect,med_debt_collect,med_monthdebt_student,perc_debt_student_nw,med_debt_student_nw,perc_debt_collect_nw,med_debt_collect_nw,med_monthdebt_student_nw,perc_debt_student_wh,med_debt_student_wh,perc_debt_collect_wh,med_debt_collect_wh,med_monthdebt_student_wh,perc_pop_wh,perc_pop_ba,perc_pop_whba,perc_pop_nwba,avg_income,avg_income_wh,avg_income_nw,ACS5yrdataflag
13093,Georgia,Dooly,0.1162791,n<50,0.0290698,n<50,n<50,0.0877193,n<50,0.0175439,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.428741336,0.091712706,0.129927933,0.057284705,38794.54297,46580.71094,30964.68945,1
13095,Georgia,Dougherty,0.2652378,16463.5,0.0750167,2942.5,172,0.2659847,14457,0.0852515,2895.5,164,n<50,n<50,n<50,n<50,n<50,0.27464366,0.211060911,0.252118647,0.19196564,49448.95313,71390.02344,40669.55859,0
13097,Georgia,Douglas,0.2353203,20627,0.0346975,6904,161.5,0.2562929,24134.5,0.0572082,n<50,153,0.1795918,n<50,0.0122449,n<50,n<50,0.435207099,0.315692931,0.258061588,0.371278793,66794.91406,71596.86719,62749.55859,0
13099,Georgia,Early,0.2138365,n<50,0.0691824,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.470271289,0.152026072,0.214343935,0.084098309,44899.17188,57812.58984,30525.79688,1
13101,Georgia,Echols,0.147541,n<50,0.0163934,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.688488126,0.083040938,0.096163683,0.040983606,45474.85938,49969.13672,31085.16406,1
13103,Georgia,Effingham,0.1486068,19925,0.0185759,n<50,190.5,N/A,N/A,N/A,N/A,N/A,0.1487603,19925,0.018595,n<50,190.5,0.799322724,0.169325784,0.167198673,0.179291293,71915.78125,75600.875,54407.86328,1
13105,Georgia,Elbert,0.0877193,n<50,0.0105263,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1129032,n<50,0.016129,n<50,n<50,0.638327301,0.106211685,0.147817567,0.018382354,48526.16406,54641.51953,35848.92969,1
13107,Georgia,Emanuel,0.1268293,12433.5,0.0170732,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.125,n<50,0.0178571,n<50,n<50,0.599929631,0.108303495,0.146637827,0.035166994,45621.98438,52431.68359,32574.72266,1
13109,Georgia,Evans,0.0837989,n<50,0.0223464,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.566395402,0.154066846,0.201728448,0.072649576,51807.43359,60507.91406,36482.03906,1
13111,Georgia,Fannin,0.0831354,n<50,0.0118765,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0831354,n<50,0.0118765,n<50,n<50,0.954131901,0.161510319,0.167873487,0.019404916,48234.40625,48577.85547,35868.87109,1
13113,Georgia,Fayette,0.179235,22189,0.0147541,n<50,204,n<50,n<50,n<50,n<50,n<50,0.1654902,23500,0.0117647,n<50,211,0.656150222,0.467251062,0.460786462,0.480671853,105339.9609,109924.7031,95509.75,0
13115,Georgia,Floyd,0.120983,13093.5,0.0201638,n<50,123,n<50,n<50,n<50,n<50,n<50,0.1238532,12861,0.0203145,n<50,122,0.722155809,0.185188055,0.206546754,0.116900034,56789.54297,59604.30078,46746.67188,0
13117,Georgia,Forsyth,0.1323972,16199.5,0.0080241,n<50,164.5,N/A,N/A,N/A,N/A,N/A,0.1349624,16162,0.0078947,n<50,166,0.748886704,0.482410818,0.470012695,0.524486959,112538.0078,115401.2344,102079.3984,0
13119,Georgia,Franklin,0.1416431,12584.5,0.0283286,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1408046,n<50,0.0258621,n<50,n<50,0.843374014,0.126059324,0.126209185,0.125,45197.4375,46676.09766,35022.33594,1
13121,Georgia,Fulton,0.2097299,23223.5,0.0299699,8827,202,0.2530202,22989.5,0.0492738,7758,181,0.161143,23370,0.01116,11213.5,231,0.400712669,0.498830497,0.687915146,0.350004643,97047.57813,138305.2031,62907.19922,0
13123,Georgia,Gilmer,0.0729167,n<50,0.0104167,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0728051,n<50,0.0107066,n<50,n<50,0.862658262,0.166828513,0.174583629,0.091523662,53802.68359,54004.71875,51794.22266,1
13125,Georgia,Glascock,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.874635577,0.080885895,0.08539205,0.041860465,49950.04297,52397.73438,26512.26367,1
13127,Georgia,Glynn,0.1426533,16735.5,0.0242511,n<50,137.5,0.1271186,n<50,0.0310734,n<50,n<50,0.1491228,16616,0.0204678,n<50,141.5,0.641057968,0.288549364,0.357787907,0.134382099,68649.89844,79155.24219,45429.10938,0
13129,Georgia,Gordon,0.1184939,10485,0.0155039,n<50,170,N/A,N/A,N/A,N/A,N/A,0.117849,10485,0.0148741,n<50,170,0.784501433,0.136853367,0.141193986,0.115828261,54028,57124.5625,37886.48828,1
13131,Georgia,Grady,0.1532847,15058,0.0316302,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1450382,n<50,0.0152672,n<50,n<50,0.591015339,0.132815763,0.16255106,0.079189688,44610.69141,53320.05859,28950.64844,1
13133,Georgia,Greene,0.1115538,n<50,0.0159363,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.559304416,0.246552587,0.362236828,0.048445247,67299.01563,89343.32813,31992.20313,1
13135,Georgia,Gwinnett,0.1958486,19448.5,0.0248948,7066,176,0.1919081,19519,0.0311713,6741,162,0.2312391,21114,0.021815,n<50,189,0.394307792,0.353757828,0.41355902,0.306190759,77920.54688,93442.48438,65076.36328,0
13137,Georgia,Habersham,0.1100917,15364,0.0091743,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1102484,14325,0.0093168,n<50,n<50,0.780182421,0.175084174,0.190713033,0.096430033,52907.17188,54313.52344,43604.50781,1
13139,Georgia,Hall,0.1157392,15569,0.0146808,n<50,165.5,0.0876777,13445.5,0.0106635,n<50,n<50,0.1273618,17143,0.013296,n<50,192,0.623113513,0.226683915,0.278930962,0.109421156,76097.89844,80336.82813,65114.59766,0
13141,Georgia,Hancock,0.136,n<50,0.04,n<50,n<50,0.1382114,n<50,0.0406504,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.239837855,0.103384331,0.224049911,0.05819881,34423.66016,48788.79688,28324.29102,1
13143,Georgia,Haralson,0.0877944,n<50,0.0192719,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0879828,n<50,0.0193133,n<50,n<50,0.90953964,0.140966386,0.146940857,0.061986558,54779.51172,55110.1875,50187.65625,1
13145,Georgia,Harris,0.1557895,20398,0.0189474,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1574803,20428,0.0209974,n<50,n<50,0.770441771,0.266176343,0.307628006,0.114198163,82017.61719,90471.13281,53267.93359,1
13147,Georgia,Hart,0.0927536,n<50,0.0144928,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0927536,n<50,0.0144928,n<50,n<50,0.755549431,0.135937586,0.148849323,0.085088693,51638.39453,54803.86328,38501.60547,1
13149,Georgia,Heard,0.0802469,n<50,0.0185185,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0802469,n<50,0.0185185,n<50,n<50,0.849014401,0.10112936,0.108096085,0.056297708,50089.34375,51303.9375,41291.63672,1
13151,Georgia,Henry,0.2470108,20875,0.0317877,6007,163,0.2618705,22191.5,0.033813,n<50,160.5,0.229703,18010.5,0.0277228,n<50,160.5,0.467334747,0.283619881,0.228813678,0.340841353,74329.70313,81728.92969,66641.49219,0
13153,Georgia,Houston,0.1971477,17382,0.0268456,6571.5,158,n<50,n<50,n<50,n<50,n<50,0.2094692,19086,0.0215208,n<50,184.5,0.584590375,0.21141389,0.228242278,0.184364989,69200.57813,77874.38281,55998.80469,0
13155,Georgia,Irwin,0.1020408,n<50,0.0340136,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.682397962,0.106422588,0.115443259,0.084097035,46150.36719,52782.71484,29815.92383,1
13157,Georgia,Jackson,0.1322002,19247,0.0141643,n<50,181,N/A,N/A,N/A,N/A,N/A,0.1334642,18759.5,0.0147203,n<50,178,0.826571167,0.192107916,0.197361976,0.161186442,66650.59375,69072.6875,49174.08203,1
13159,Georgia,Jasper,0.1320755,n<50,0.0330189,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1333333,n<50,0.0333333,n<50,n<50,0.725005507,0.119070984,0.130969614,0.082706764,54490.12109,58657.21094,41476.27734,1
13161,Georgia,Jeff Davis,0.0881057,n<50,0.0088106,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0881057,n<50,0.0088106,n<50,n<50,0.72134757,0.096563183,0.120673269,0.018109541,48519.67188,51475.05469,39403.32422,1
13163,Georgia,Jefferson,0.172549,n<50,0.0509804,n<50,n<50,0.1859296,n<50,0.0552764,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.418468297,0.100615077,0.158726975,0.051382057,40068.30078,55029.62109,27946.32422,1
13165,Georgia,Jenkins,0.1317829,n<50,0.0155039,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.563662827,0.121971734,0.156787768,0.066141039,42338.65625,49260.64844,31640.56836,1
13167,Georgia,Johnson,0.1276596,n<50,0,n<50,n<50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62201345,0.089381322,0.106359646,0.053604435,43554.5,48251.53906,32662.47461,1
13169,Georgia,Jones,0.1485849,17032,0.0283019,n<50,n<50,0.1754386,n<50,0.0175439,n<50,n<50,0.1226054,n<50,0.0268199,n<50,n<50,0.722249269,0.196651414,0.208362862,0.16438891,68272.8125,69922.67188,63549.16016,1
13171,Georgia,Lamar,0.113879,n<50,0.0427046,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1764706,n<50,0.0823529,n<50,n<50,0.646406114,0.171318159,0.186793149,0.134132087,52159.53906,59899.625,33422.76563,1
13173,Georgia,Lanier,0.1442308,n<50,0.0288462,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1442308,n<50,0.0288462,n<50,n<50,0.681245804,0.126972735,0.137682647,0.102321178,43678.60938,48821.0625,32193.20508,1
13175,Georgia,Laurens,0.1507656,11055.5,0.0259128,n<50,114,n<50,n<50,n<50,n<50,n<50,0.1378299,n<50,0.0234604,n<50,n<50,0.593952298,0.151162431,0.172901824,0.113501929,49378.98438,56935.68359,36456.32031,1
13177,Georgia,Lee,0.2028398,19520.5,0.0344828,n<50,199,n<50,n<50,n<50,n<50,n<50,0.2097561,20233,0.0365854,n<50,n<50,0.735058367,0.232328072,0.226226941,0.250314981,80383.35156,86600.64844,59657.24609,1
13179,Georgia,Liberty,0.1835938,19063,0.0351563,n<50,132,0.1873112,19198.5,0.0362538,n<50,142.5,0.1554404,n<50,0.0259067,n<50,n<50,0.40757519,0.174227044,0.200278163,0.154897049,46715.43359,47949.20313,45685.09375,0
13181,Georgia,Lincoln,0.1908397,n<50,0.0305344,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1908397,n<50,0.0305344,n<50,n<50,0.655569971,0.121422224,0.162535876,0.033482142,49671.76563,53684.35547,40876.23438,1
13183,Georgia,Long,0.1463415,n<50,0.0243902,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1463415,n<50,0.0243902,n<50,n<50,0.592175066,0.150217637,0.139601588,0.16870144,53522.86328,59056.99219,44049.02734,1
13185,Georgia,Lowndes,0.2084034,15478.5,0.0347339,4700,149.5,0.2147239,17500,0.0531697,n<50,n<50,0.2031048,15512,0.0206986,n<50,148,0.547511995,0.225016505,0.272861034,0.152733296,47172.00391,55410.01953,34068.94922,0
13187,Georgia,Lumpkin,0.125,16121.5,0.0096154,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1253012,16121.5,0.0096386,n<50,n<50,0.909479022,0.280877501,0.290554196,0.124570444,56567.57031,57784.46484,37250.98828,1
13189,Georgia,McDuffie,0.1736842,13597.5,0.0342105,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1785714,n<50,0.0238095,n<50,n<50,0.54837364,0.141573027,0.170848966,0.097864144,49286.26172,61794.01953,33129.82031,1
13191,Georgia,McIntosh,0.109375,n<50,0.0260417,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.1136364,n<50,0.0340909,n<50,n<50,0.612693667,0.131142795,0.152681008,0.093485169,58713.95313,66970.96875,44557.25391,1
13193,Georgia,Macon,0.1756098,n<50,0.0536585,n<50,n<50,0.1338028,n<50,0.028169,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.339693844,0.079440214,0.103340887,0.06579373,36357.8125,52163.16406,27713.9375,1
13195,Georgia,Madison,0.1211401,14140,0.0190024,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.122549,14039.5,0.0196078,n<50,n<50,0.83940208,0.155718148,0.164886594,0.097083651,54818.23438,56090.57422,46538.66016,1
13197,Georgia,Marion,0.1300813,n<50,0.0081301,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0923077,n<50,0,n<50,n<50,0.586222708,0.121802278,0.151974887,0.070214666,49189.91797,51079.625,46207.84766,1
13199,Georgia,Meriwether,0.0991501,n<50,0.01983,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1012658,n<50,0.0253165,n<50,n<50,0.567075193,0.092904717,0.115337424,0.057923116,47230.41797,53470.07422,38474.12891,1
13201,Georgia,Miller,0.271028,n<50,0.0747664,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.271028,n<50,0.0747664,n<50,n<50,0.686657667,0.128103271,0.162448704,0.03713768,44794.19141,52949.08984,24072.72656,1
13205,Georgia,Mitchell,0.1856287,13316,0.0538922,n<50,n<50,0.1879195,n<50,0.0604027,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.464102328,0.113720641,0.138606206,0.088328078,41512.80078,49301.01172,32991.25391,1
13207,Georgia,Monroe,0.1070615,n<50,0.0205011,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1100478,n<50,0.0215311,n<50,n<50,0.721530735,0.213245884,0.254313737,0.093397409,67354.10938,72294.70313,51506.01563,1
13209,Georgia,Montgomery,0.1491228,n<50,0.0438596,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1746032,n<50,0.047619,n<50,n<50,0.662578046,0.145696476,0.1866052,0.052863438,46778.08984,51953.44531,32444.89844,1
13211,Georgia,Morgan,0.1453287,n<50,0.017301,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.1438597,n<50,0.0175439,n<50,n<50,0.717430174,0.220716998,0.253365427,0.120242506,67053.16406,74615.67969,45146.20703,1
13213,Georgia,Murray,0.0966325,11406.5,0.0204978,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0928463,11198,0.0197869,n<50,n<50,0.835841715,0.103171512,0.108207144,0.065339968,45859.44922,45805.45313,46362.46484,1
13215,Georgia,Muscogee,0.2088587,19684.5,0.0394439,6224.5,154,0.2197802,17131,0.0532099,5828,144.5,0.1930926,22884.5,0.0211931,n<50,185.5,0.417416573,0.244933382,0.319774598,0.183118314,58071.1875,74598.50781,44463.98047,0
13217,Georgia,Newton,0.2163778,15985.5,0.0436342,5213,140,n<50,n<50,n<50,n<50,n<50,0.1969112,13708,0.042471,n<50,n<50,0.504437625,0.200784892,0.203372791,0.197861806,61736.43359,67151.90625,55676.12109,0
13219,Georgia,Oconee,0.1578947,22346,0.0100251,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1590909,22346,0.010101,n<50,n<50,0.85241282,0.448822409,0.464866251,0.341050446,94225.25781,95278.65625,86269.03906,1
13221,Georgia,Oglethorpe,0.1470588,n<50,0.0235294,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1437126,n<50,0.0239521,n<50,n<50,0.762935758,0.171529025,0.188824892,0.111769684,55175.69531,58859.25781,39472.46094,1
13223,Georgia,Paulding,0.1895777,18114.5,0.0188679,n<50,162.5,N/A,N/A,N/A,N/A,N/A,0.1855884,17979,0.0181441,n<50,168.5,0.7418589,0.22912024,0.238338038,0.198872715,72356.76563,75274.69531,61441.01953,0
13225,Georgia,Peach,0.1896956,20153,0.030445,n<50,n<50,0.2050209,n<50,0.0460251,n<50,n<50,0.1684783,n<50,0.0108696,n<50,n<50,0.454662919,0.209337264,0.21391578,0.204097405,55736.77734,70365.51563,41545.79688,1
13227,Georgia,Pickens,0.0664063,n<50,0.0078125,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0664063,n<50,0.0078125,n<50,n<50,0.934868872,0.251147062,0.249888405,0.269067794,71334.00781,70945.42188,77442.51563,1
13229,Georgia,Pierce,0.0856269,n<50,0.0122324,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.0866873,n<50,0.0123839,n<50,n<50,0.837857842,0.14226076,0.144012496,0.130158737,56454.07813,59539.85938,34349.05078,1
13231,Georgia,Pike,0.1008772,n<50,0.0307018,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1008772,n<50,0.0307018,n<50,n<50,0.862003148,0.160188451,0.15760763,0.176543206,66481.96875,69583.67969,44226.35938,1
13233,Georgia,Polk,0.0978102,18164,0.0131387,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0980966,18164,0.0131772,n<50,n<50,0.719349742,0.131195232,0.140609965,0.098722413,54341.70313,56398.90234,47210.91016,1
13235,Georgia,Pulaski,0.1208054,n<50,0.0134228,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1208054,n<50,0.0134228,n<50,n<50,0.591113031,0.120581627,0.149436265,0.073775575,49562.17188,59028.37109,31973.2793,1
13237,Georgia,Putnam,0.1459627,n<50,0.0310559,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1442308,n<50,0.0320513,n<50,n<50,0.652845085,0.174840763,0.231943026,0.048496012,64558.86328,74407.65625,43586.46484,1
13239,Georgia,Quitman,n<50,n<50,n<50,n<50,n<50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.496130705,0.066901408,0.102649003,0.02631579,37526.01172,39767.06641,34464.80078,1
13241,Georgia,Rabun,0.0684411,n<50,0,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.0687023,n<50,0,n<50,n<50,0.869297922,0.258899689,0.273252606,0.122715406,52407.07031,54837.17578,30395.70313,1
13243,Georgia,Randolph,0.2156863,n<50,0.1078431,n<50,n<50,0.2272727,n<50,0.1212121,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.337115526,0.146539479,0.257903486,0.082266323,54234.14453,59057.26953,51499.32813,1
13245,Georgia,Richmond,0.1915575,20847,0.036099,9501.5,165,0.1785523,20152,0.0407507,9579.5,156.5,0.1598174,n<50,0.0182648,n<50,n<50,0.358317673,0.212027535,0.282197624,0.165977255,54649.23047,69141.10938,44745.93359,0
13247,Georgia,Rockdale,0.243771,24609.5,0.030303,n<50,202,0.2388759,22851,0.0316159,n<50,175.5,n<50,n<50,n<50,n<50,n<50,0.375772417,0.253485203,0.196107134,0.292651385,63395.63281,67088.11719,60986.52734,0
13249,Georgia,Schley,0.1842105,n<50,0,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1842105,n<50,0,n<50,n<50,0.709696472,0.147279546,0.1904964,0.026159335,52761.89453,61823.26953,26203.34766,1
13251,Georgia,Screven,0.1344828,n<50,0.0241379,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.54969734,0.132858202,0.183507338,0.056533333,47439.43359,56522.39453,33265.44141,1
13253,Georgia,Seminole,0.125,n<50,0.0197368,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1292517,n<50,0.0204082,n<50,n<50,0.625955045,0.151346028,0.183743849,0.086614177,49637.86719,58431.85547,31276.61328,1
13255,Georgia,Spalding,0.1408816,13794,0.0242005,n<50,177,n<50,n<50,n<50,n<50,n<50,0.1495902,16520,0.0184426,n<50,n<50,0.600457132,0.15874064,0.188939258,0.101420574,52071.05859,60450.05078,35252.06641,1
13257,Georgia,Stephens,0.1229314,12798,0.0236407,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1232227,12798,0.0236967,n<50,n<50,0.830327868,0.161694437,0.175628439,0.070928194,53612.69922,57207.55078,30477.20313,1
13259,Georgia,Stewart,0.113924,n<50,0,n<50,n<50,0.113924,n<50,0,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.27351737,0.107605368,0.226917058,0.056247894,32733.85352,50967.94531,21021.82227,1
13261,Georgia,Sumter,0.2068273,12442,0.062249,n<50,n<50,0.2269939,n<50,0.0797546,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.402239978,0.190051481,0.284784734,0.106057689,45545.91797,58397.58203,33738.73438,1
13263,Georgia,Talbot,0.1756757,n<50,0.0405405,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.397688746,0.136556402,0.221634611,0.06942337,45832.04688,60492.5,35204.40234,1
13265,Georgia,Taliaferro,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.383497953,0.099312454,0.175999999,0.051915947,33489.39063,35565.86328,32045.32422,1
13267,Georgia,Tattnall,0.1169591,n<50,0.0175439,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1083333,n<50,0.0166667,n<50,n<50,0.586910129,0.109590612,0.150686204,0.043256998,47757.04297,51468.40234,37815.03125,1
13269,Georgia,Taylor,0.0641026,n<50,0,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.583621025,0.11124716,0.138430923,0.067758068,41216.67969,49427.07422,29343.46289,1
13271,Georgia,Telfair,0.1461539,n<50,0.0307692,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.500365496,0.093320318,0.151210681,0.03681672,36144.58203,42595.07813,25338.29102,1
13273,Georgia,Terrell,0.1694915,n<50,0.0451977,n<50,n<50,0.1688312,n<50,0.0454545,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.361554325,0.111908644,0.185480803,0.056587595,42257.54688,58637.68359,29887.81055,1
13275,Georgia,Thomas,0.1590331,13078,0.0318066,n<50,124,N/A,N/A,N/A,N/A,N/A,0.1122112,n<50,0.0264026,n<50,n<50,0.578194737,0.191615179,0.243725866,0.107994147,50868.23047,62243.55859,33809.33203,1
13277,Georgia,Tift,0.1419458,15343,0.0318979,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1216216,n<50,0.018018,n<50,n<50,0.565670431,0.16804947,0.22227782,0.077381574,53940.92969,64521.60547,36686.74219,1
13279,Georgia,Toombs,0.1226216,14576.5,0.0211416,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.1151242,13895,0.0180587,n<50,n<50,0.611503124,0.156653464,0.203762293,0.060537335,49605.40234,57886.61328,33459.21094,1
13281,Georgia,Towns,0.0694444,n<50,0.0046296,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0694444,n<50,0.0046296,n<50,n<50,0.951018512,0.224262372,0.224465862,0.217194572,48722,49199.51953,30671.81836,1
13283,Georgia,Treutlen,0.049505,n<50,0.009901,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.049505,n<50,0.009901,n<50,n<50,0.693877578,0.147798747,0.173454851,0.076250993,51515.37891,59682.01172,28945.98828,1
13285,Georgia,Troup,0.1487676,17769,0.0308099,n<50,146,N/A,N/A,N/A,N/A,N/A,0.1421801,19046,0.0331754,n<50,n<50,0.584314704,0.172193393,0.206806928,0.114368975,50654.02344,61570.26172,34834.26953,0
13287,Georgia,Turner,0.1917808,n<50,0.0547945,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.546653867,0.116524272,0.154740065,0.060510982,48223.36719,61775.42969,28140.85742,1
13289,Georgia,Twiggs,0.12,n<50,0.0266667,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.557997406,0.097468145,0.094286516,0.10200803,44796.12891,53225.85156,33868.23828,1
13291,Georgia,Union,0.0808625,n<50,0.0107817,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0727273,n<50,0.0121212,n<50,n<50,0.943383217,0.219250694,0.224237114,0.119196989,52377.05078,52056.94531,63687.82422,1
13293,Georgia,Upson,0.1262525,16035,0.0160321,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1265306,15786.5,0.0163265,n<50,n<50,0.679282248,0.120696343,0.148082271,0.051322233,48285.59766,51059.73047,41749.39063,1
13295,Georgia,Walker,0.0940734,12397.5,0.0169332,n<50,125,N/A,N/A,N/A,N/A,N/A,0.0940734,12397.5,0.0169332,n<50,125,0.915471911,0.150425971,0.153747573,0.108851328,56926.43359,57586.47266,47209.50781,0
13297,Georgia,Walton,0.1820069,16856,0.0262976,n<50,152,n<50,n<50,n<50,n<50,n<50,0.1829971,16928,0.0273775,n<50,154,0.767288089,0.194661856,0.208304673,0.140555739,72703.30469,76602.41406,56650.91797,0
13299,Georgia,Ware,0.0890411,11797,0.0222603,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.075,n<50,0.0111111,n<50,n<50,0.643926859,0.128936231,0.149337694,0.08283215,47069.35547,52546.90234,35150.65234,1
13301,Georgia,Warren,0.1111111,n<50,0.0222222,n<50,n<50,0.1071429,n<50,0.0238095,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.375651866,0.125032634,0.181538463,0.083408885,42428.75391,58573.18359,29719.5957,1
13303,Georgia,Washington,0.1117647,n<50,0.0147059,n<50,n<50,0.1449275,n<50,0,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.438681751,0.128938809,0.202958584,0.06126589,50279.72266,67540.03125,32730.54297,1
13305,Georgia,Wayne,0.1132075,12421.5,0.0207547,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.1145631,12130,0.0213592,n<50,n<50,0.710643709,0.131158128,0.156313434,0.061776783,51464.86328,56875.47266,33846.63672,1
13307,Georgia,Webster,n<50,n<50,n<50,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.431985289,0.075928919,0.121681415,0.032528855,45503.10547,57738.84375,34534.64453,1
13309,Georgia,Wheeler,n<50,n<50,n<50,n<50,n<50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.565485179,0.056145675,0.072523586,0.034265459,36236.48047,42022.42578,20662.20117,1
13311,Georgia,White,0.0913349,n<50,0.0117096,n<50,n<50,N/A,N/A,N/A,N/A,N/A,0.0913349,n<50,0.0117096,n<50,n<50,0.926271081,0.20702298,0.211100757,0.141342759,53276.33594,54407.50391,34121.71094,1
13313,Georgia,Whitfield,0.1089297,10878,0.0145662,n<50,127,N/A,N/A,N/A,N/A,N/A,0.1333333,n<50,0.0202899,n<50,n<50,0.604566216,0.140332118,0.177834123,0.0638697,63863.57031,67459.60156,55064.73828,0
13315,Georgia,Wilcox,0.125,n<50,0.0454545,n<50,n<50,N/A,N/A,N/A,N/A,N/A,n<50,n<50,n<50,n<50,n<50,0.58704859,0.084605798,0.112432152,0.042369556,42292.19531,46912.29688,32898.67188,1
13317,Georgia,Wilkes,0.133758,n<50,0.0318471,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,n<50,0.517165422,0.156653881,0.220651343,0.074350648,43365.60156,54391.01563,29267.12109,1
